Time (s),Voltage (V),Current (pA/pF)
0.012700000000000045,-0.029398031586175336,-0.0
0.012800000000000034,-0.030356298161287865,-0.0
0.012900000000000023,-0.030685893034256506,-0.0
0.013000000000000012,-0.02845197222858016,-0.0
0.0131,-0.029398031586175336,-0.0
0.01319999999999999,-0.03041123064011597,-0.0
0.013299999999999979,-0.03008773937590601,-0.0
0.013400000000000079,-0.02906843671320669,-0.0
0.013500000000000068,-0.029922941939421688,-0.0
0.013600000000000056,-0.029843595025558868,-0.0
0.013700000000000045,-0.03021591515983826,-0.0
0.013800000000000034,-0.028836499580376908,-0.0
0.013900000000000023,-0.029788662546730762,-0.0
0.014000000000000012,-0.029819180590524155,-0.0
0.014100000000000001,-0.02970931563286794,-0.0
0.01419999999999999,-0.029269855802243085,-0.0
0.01429999999999998,-0.029935149156939046,-0.0
0.01440000000000008,-0.029819180590524155,-0.0
0.014500000000000068,-0.030197604333562222,-0.0
0.014600000000000057,-0.02916609445334555,-0.0
0.014700000000000046,-0.02953841458762494,-0.0
0.014800000000000035,-0.030026703288319224,-0.0
0.014900000000000024,-0.029941252765697726,-0.0
0.015000000000000013,-0.029355306324864584,-0.0
0.015100000000000002,-0.029251544975967048,-0.0
0.015199999999999991,-0.030350194552529186,-0.0
0.01529999999999998,-0.030691996643015185,-0.0
0.01539999999999997,-0.029251544975967048,-0.0
0.01550000000000007,-0.028921950102998407,-0.0
0.015600000000000058,-0.03030746929121844,-0.0
0.015700000000000047,-0.02983138780804151,-0.0
0.015800000000000036,-0.029025711451895943,-0.0
0.015900000000000025,-0.029514000152590227,-0.0
0.016000000000000014,-0.029971770809491118,-0.0
0.016100000000000003,-0.030270847638666366,-0.0
0.016199999999999992,-0.028775463492790122,-0.0
0.01629999999999998,-0.029379720759899298,-0.0
0.01639999999999997,-0.029922941939421688,-0.0
0.01650000000000007,-0.029428549629968728,-0.0
0.01660000000000006,-0.02916609445334555,-0.0
0.016700000000000048,-0.029477378500038155,-0.0
0.016800000000000037,-0.029691004806591904,-0.0
0.016900000000000026,-0.02974593728542001,-0.0
0.017000000000000015,-0.029245441367208372,-0.0
0.017100000000000004,-0.029697108415350584,-0.0
0.017199999999999993,-0.029770351720454724,-0.0
0.017299999999999982,-0.03004501411459526,-0.0
0.01739999999999997,-0.02949568932631419,-0.0
0.01750000000000007,-0.028934157320515765,-0.0
0.01760000000000006,-0.03030136568245976,-0.0
0.01770000000000005,-0.030270847638666366,-0.0
0.017800000000000038,-0.028915846494239728,-0.0
0.017900000000000027,-0.029343099107347226,-0.0
0.018000000000000016,-0.030228122377355615,-0.0
0.018100000000000005,-0.03009994659342337,-0.0
0.018199999999999994,-0.02853742275120166,-0.0
0.018299999999999983,-0.02928816662851912,-0.0
0.018399999999999972,-0.030728618295567257,-0.0
0.018500000000000072,-0.02966659037155719,-0.0
0.01860000000000006,-0.02866559853513391,-0.0
0.01870000000000005,-0.02941634241245137,-0.0
0.01880000000000004,-0.029471274891279476,-0.0
0.018900000000000028,-0.02995345998321508,-0.0
0.019000000000000017,-0.0288670176241703,-0.0
0.019100000000000006,-0.029605554283970405,-0.0
0.019199999999999995,-0.02970931563286794,-0.0
0.019299999999999984,-0.030038910505836583,-0.0
0.019399999999999973,-0.0295506218051423,-0.0
0.019500000000000073,-0.029111161974517442,-0.0
0.019600000000000062,-0.029233234149691013,-0.0
0.01970000000000005,-0.029489585717555514,-0.0
0.01980000000000004,-0.028757152666514088,-0.0
0.01990000000000003,-0.02883039597161823,-0.0
0.020000000000000018,-0.030331883726253152,-0.0
0.020100000000000007,-0.030331883726253152,-0.0
0.020199999999999996,-0.02853131914244298,-0.0
0.020299999999999985,-0.029391927977416656,-0.0
0.020399999999999974,-0.030252536812390332,-0.0
0.020500000000000074,-0.030142671854734116,-0.0
0.020600000000000063,-0.028812085145342194,-0.0
0.02070000000000005,-0.02961776150148776,-0.0
0.02080000000000004,-0.029983978027008473,-0.0
0.02090000000000003,-0.029636072327763798,-0.0
0.02100000000000002,-0.029678797589074546,-0.0
0.021100000000000008,-0.030112153810940723,-0.0
0.021199999999999997,-0.029581139848935692,-0.0
0.021299999999999986,-0.029483482108796834,-0.0
0.021399999999999975,-0.029776455329213403,-0.0
0.021500000000000075,-0.02975814450293737,-0.0
0.021600000000000064,-0.029465171282520797,-0.0
0.021700000000000053,-0.029825284199282834,-0.0
0.02180000000000004,-0.02916609445334555,-0.0
0.02190000000000003,-0.029721522850385297,-0.0
0.02200000000000002,-0.029733730067902656,-0.0
0.02210000000000001,-0.029910734721904333,-0.0
0.022199999999999998,-0.028812085145342194,-0.0
0.022299999999999986,-0.029605554283970405,-0.0
0.022399999999999975,-0.02995345998321508,-0.0
0.022500000000000075,-0.029855802243076227,-0.0
0.022600000000000064,-0.0291233691920348,-0.0
0.022700000000000053,-0.02900129701686123,-0.0
0.022800000000000042,-0.029782558937972083,-0.0
0.02290000000000003,-0.030197604333562222,-0.0
0.02300000000000002,-0.028213931486991695,-0.0
0.02310000000000001,-0.02962996871900512,-0.0
0.0232,-0.029642175936522477,-0.0
0.023299999999999987,-0.03004501411459526,-0.0
0.023399999999999976,-0.028903639276722373,-0.0
0.023500000000000076,-0.029044022278171978,-0.0
0.023600000000000065,-0.029398031586175336,-0.0
0.023700000000000054,-0.02911726558327612,-0.0
0.023800000000000043,-0.028226138704509053,-0.0
0.023900000000000032,-0.029153887235828194,-0.0
0.02400000000000002,-0.02919661249713894,-0.0
0.02410000000000001,-0.02928206301976044,-0.0
0.0242,-0.028757152666514088,-0.0
0.02429999999999999,-0.029275959411001765,-0.0
0.024399999999999977,-0.0287815671015488,-0.0
0.024500000000000077,-0.028909742885481052,-0.0
0.024600000000000066,-0.02815899900816359,-0.0
0.024700000000000055,-0.029098954757000084,-0.0
0.024800000000000044,-0.028842603189135587,-0.0
0.024900000000000033,-0.02988021667811094,-0.0
0.025000000000000022,-0.028226138704509053,-0.0
0.02510000000000001,-0.029233234149691013,-0.0
0.0252,-0.029141680018310835,-0.0
0.02529999999999999,-0.02988021667811094,-0.0
0.025399999999999978,-0.02827496757457848,-0.0
0.025500000000000078,-0.02831769283588923,-0.0
0.025600000000000067,-0.029446860456244763,-0.0
0.025700000000000056,-0.029391927977416656,-0.0
0.025800000000000045,-0.027762264438849462,-0.0
0.025900000000000034,-0.02940413519493401,-0.0
0.026000000000000023,-0.028909742885481052,-0.0
0.026100000000000012,-0.0292942702372778,-0.0
0.0262,-0.02832990005340659,-0.0
0.02629999999999999,-0.028812085145342194,-0.0
0.02639999999999998,-0.029050125886930657,-0.0
0.02650000000000008,-0.028842603189135587,-0.0
0.026600000000000068,-0.028500801098649588,-0.0
0.026700000000000057,-0.029178301670862907,-0.0
0.026800000000000046,-0.02806744487678339,-0.0
0.026900000000000035,-0.029733730067902656,-0.0
0.027000000000000024,-0.028146791790646233,-0.0
0.027100000000000013,-0.029184405279621586,-0.0
0.027200000000000002,-0.029636072327763798,-0.0
0.02729999999999999,-0.029605554283970405,-0.0
0.02739999999999998,-0.028586251621271087,-0.0
0.02750000000000008,-0.028836499580376908,-0.0
0.02760000000000007,-0.02937361715114062,-0.0
0.027700000000000058,-0.029477378500038155,-0.0
0.027800000000000047,-0.027750057221332104,-0.0
0.027900000000000036,-0.029178301670862907,-0.0
0.028000000000000025,-0.029398031586175336,-0.0
0.028100000000000014,-0.029452964065003442,-0.0
0.028200000000000003,-0.0286106660563058,-0.0
0.028299999999999992,-0.029636072327763798,-0.0
0.02839999999999998,-0.028940260929274444,-0.0
0.02850000000000008,-0.028909742885481052,-0.0
0.02860000000000007,-0.02820782787823302,-0.0
0.02870000000000006,-0.028708323796444658,-0.0
0.028800000000000048,-0.02870222018768598,-0.0
0.028900000000000037,-0.029105058365758763,-0.0
0.029000000000000026,-0.02801861600671396,-0.0
0.029100000000000015,-0.028677805752651265,-0.0
0.029200000000000004,-0.02840924696726941,-0.0
0.029299999999999993,-0.029349202716105905,-0.0
0.02939999999999998,-0.027676813916227963,-0.0
0.02949999999999997,-0.027481498435950248,-0.0
0.02960000000000007,-0.028842603189135587,-0.0
0.02970000000000006,-0.02883039597161823,-0.0
0.02980000000000005,-0.02759136339360646,-0.0
0.029900000000000038,-0.028256656748302446,-0.0
0.030000000000000027,-0.02853742275120166,-0.0
0.030100000000000016,-0.02940413519493401,-0.0
0.030200000000000005,-0.027273975738155178,-0.0
0.030299999999999994,-0.02832379644464791,-0.0
0.030399999999999983,-0.028720531013962016,-0.0
0.03049999999999997,-0.028567940794995052,-0.0
0.03060000000000007,-0.027371633478294036,-0.0
0.03070000000000006,-0.028006408789196604,-0.0
0.03080000000000005,-0.02818951705195698,-0.0
0.03090000000000004,-0.02840924696726941,-0.0
0.031000000000000028,-0.026895551995117107,-0.0
0.031100000000000017,-0.028476386663614874,-0.0
0.031200000000000006,-0.028427557793545444,-0.0
0.031299999999999994,-0.027890440222781712,-0.0
0.031399999999999983,-0.02759746700236514,-0.0
0.03149999999999997,-0.02819562066071566,-0.0
0.03160000000000007,-0.028635080491340517,-0.0
0.03170000000000006,-0.028360418097199983,-0.0
0.03180000000000005,-0.027487602044708927,-0.0
0.03190000000000004,-0.02793926909285114,-0.0
0.03200000000000003,-0.02794537270160982,-0.0
0.03210000000000002,-0.02798199435416189,-0.0
0.032200000000000006,-0.02776836804760814,-0.0
0.032299999999999995,-0.027524223697261,-0.0
0.032399999999999984,-0.028604562447547124,-0.0
0.03249999999999997,-0.028171206225680947,-0.0
0.03260000000000007,-0.027444876783398176,-0.0
0.03270000000000006,-0.02759746700236514,-0.0
0.03280000000000005,-0.028439765011062802,-0.0
0.03290000000000004,-0.02828717479209584,-0.0
0.03300000000000003,-0.026767376211184857,-0.0
0.03310000000000002,-0.027353322652017998,-0.0
0.03320000000000001,-0.028513008316166946,-0.0
0.033299999999999996,-0.028372625314717338,-0.0
0.033399999999999985,-0.027524223697261,-0.0
0.033499999999999974,-0.027670710307469284,-0.0
0.033600000000000074,-0.02836652170595866,-0.0
0.03370000000000006,-0.027426565957122142,-0.0
0.03380000000000005,-0.027371633478294036,-0.0
0.03390000000000004,-0.02797589074540321,-0.0
0.03400000000000003,-0.027896543831540388,-0.0
0.03410000000000002,-0.028128480964370196,-0.0
0.03420000000000001,-0.027615777828641178,-0.0
0.0343,-0.02738384069581139,-0.0
0.034399999999999986,-0.02764019226367589,-0.0
0.034499999999999975,-0.028256656748302446,-0.0
0.034600000000000075,-0.027145799954222928,-0.0
0.034700000000000064,-0.026437781338216216,-0.0
0.03480000000000005,-0.027988097962920566,-0.0
0.03490000000000004,-0.027664606698710605,-0.0
0.03500000000000003,-0.026352330815594717,-0.0
0.03510000000000002,-0.027963683527885853,-0.0
0.03520000000000001,-0.02810406652933546,-0.0
0.0353,-0.02823834592202641,-0.0
0.03539999999999999,-0.02651712825207904,-0.0
0.035499999999999976,-0.02740215152208743,-0.0
0.035600000000000076,-0.0285252155336843,-0.0
0.035700000000000065,-0.027701228351262677,-0.0
0.035800000000000054,-0.02704814221408407,-0.0
0.03590000000000004,-0.027450980392156855,-0.0
0.03600000000000003,-0.027316700999465926,-0.0
0.03610000000000002,-0.027200732433051034,-0.0
0.03620000000000001,-0.02726176852063782,-0.0
0.0363,-0.027182421606775,-0.0
0.03639999999999999,-0.0276096742198825,-0.0
0.03649999999999998,-0.02805523765926603,-0.0
0.03660000000000008,-0.028000305180437925,-0.0
0.036700000000000066,-0.027371633478294036,-0.0
0.036800000000000055,-0.027634088654917212,-0.0
0.036900000000000044,-0.02857404440375373,-0.0
0.03700000000000003,-0.02662699320973525,-0.0
0.03710000000000002,-0.02731059739070725,-0.0
0.03720000000000001,-0.028390936140993375,-0.0
0.0373,-0.02875104905775541,-0.0
0.03739999999999999,-0.02784771496147096,-0.0
0.03749999999999998,-0.02827496757457848,-0.0
0.03760000000000008,-0.028091859311818103,-0.0
0.03770000000000007,-0.027701228351262677,-0.0
0.037800000000000056,-0.02780498970016021,-0.0
0.037900000000000045,-0.027902647440299067,-0.0
0.038000000000000034,-0.02792706187533378,-0.0
0.03810000000000002,-0.027756160830090783,-0.0
0.03820000000000001,-0.027743953612573424,-0.0
0.0383,-0.028244449530785087,-0.0
0.03839999999999999,-0.027792782482642855,-0.0
0.03849999999999998,-0.027963683527885853,-0.0
0.03860000000000008,-0.027524223697261,-0.0
0.03870000000000007,-0.027457084000915535,-0.0
0.03880000000000006,-0.027579156176089106,-0.0
0.038900000000000046,-0.02828107118333716,-0.0
0.039000000000000035,-0.02713359273670557,-0.0
0.039100000000000024,-0.027689021133745318,-0.0
0.03920000000000001,-0.027908751049057746,-0.0
0.0393,-0.02862287327382316,-0.0
0.03939999999999999,-0.02725566491187914,-0.0
0.03949999999999998,-0.02705424582284275,-0.0
0.03960000000000008,-0.027890440222781712,-0.0
0.03970000000000007,-0.027664606698710605,-0.0
0.03980000000000006,-0.027335011825741964,-0.0
0.03990000000000005,-0.027292286564431213,-0.0
0.040000000000000036,-0.027695124742503997,-0.0
0.040100000000000025,-0.028213931486991695,-0.0
0.040200000000000014,-0.026553749904631108,-0.0
0.0403,-0.02764629587243457,-0.0
0.04039999999999999,-0.027872129396505674,-0.0
0.04049999999999998,-0.02801861600671396,-0.0
0.04060000000000008,-0.027103074692912177,-0.0
0.04070000000000007,-0.027896543831540388,-0.0
0.04080000000000006,-0.027457084000915535,-0.0
0.04090000000000005,-0.027756160830090783,-0.0
0.041000000000000036,-0.026657511253528644,-0.0
0.041100000000000025,-0.027573052567330426,-0.0
0.041200000000000014,-0.02737773708705271,-0.0
0.0413,-0.027335011825741964,-0.0
0.04139999999999999,-0.027200732433051034,-0.0
0.04149999999999998,-0.028122377355611496,-0.0
0.04160000000000008,-0.026883344777599752,-0.0
0.04170000000000007,-0.027548638132295713,-0.0
0.04180000000000006,-0.027109178301670856,-0.0
0.04190000000000005,-0.027487602044708927,-0.0
0.04200000000000004,-0.026889448386358428,-0.0
0.042100000000000026,-0.02819562066071566,-0.0
0.042200000000000015,-0.026773479819943536,-0.0
0.042300000000000004,-0.027292286564431213,-0.0
0.04239999999999999,-0.028006408789196604,-0.0
0.04249999999999998,-0.02815289539940491,-0.0
0.04259999999999997,-0.026279087510490573,-0.0
0.04270000000000007,-0.026773479819943536,-0.0
0.04280000000000006,-0.028122377355611496,-0.0
0.04290000000000005,-0.027701228351262677,-0.0
0.04300000000000004,-0.02691996643015182,-0.0
0.04310000000000003,-0.028128480964370196,-0.0
0.043200000000000016,-0.027481498435950248,-0.0
0.043300000000000005,-0.027780575265125496,-0.0
0.043399999999999994,-0.027658503089951925,-0.0
0.04349999999999998,-0.027457084000915535,-0.0
0.04359999999999997,-0.027225146868085748,-0.0
0.04370000000000007,-0.027652399481193246,-0.0
0.04380000000000006,-0.02781109330891889,-0.0
0.04390000000000005,-0.027994201571679245,-0.0
0.04400000000000004,-0.02718852521553368,-0.0
0.04410000000000003,-0.0285252155336843,-0.0
0.04420000000000002,-0.026981002517738606,-0.0
0.044300000000000006,-0.027566948958571747,-0.0
0.044399999999999995,-0.027457084000915535,-0.0
0.044499999999999984,-0.028006408789196604,-0.0
0.04459999999999997,-0.027359426260776677,-0.0
0.04470000000000007,-0.027408255130846104,-0.0
0.04480000000000006,-0.02768291752498664,-0.0
0.04490000000000005,-0.02832990005340659,-0.0
0.04500000000000004,-0.02624856946669718,-0.0
0.04510000000000003,-0.02751201647974364,-0.0
0.04520000000000002,-0.027866025787746995,-0.0
0.04530000000000001,-0.027774471656366817,-0.0
0.045399999999999996,-0.026865033951323714,-0.0
0.045499999999999985,-0.02810406652933546,-0.0
0.045599999999999974,-0.027212939650568393,-0.0
0.045700000000000074,-0.02737773708705271,-0.0
0.04580000000000006,-0.027035934996566716,-0.0
0.04590000000000005,-0.026993209735255964,-0.0
0.04600000000000004,-0.026755168993667502,-0.0
0.04610000000000003,-0.027817196917677568,-0.0
0.04620000000000002,-0.027182421606775,-0.0
0.04630000000000001,-0.027273975738155178,-0.0
0.0464,-0.027542534523537034,-0.0
0.046499999999999986,-0.02840314335851073,-0.0
0.046599999999999975,-0.026779583428702215,-0.0
0.046700000000000075,-0.02704814221408407,-0.0
0.046800000000000064,-0.028262760357061125,-0.0
0.04690000000000005,-0.028262760357061125,-0.0
0.04700000000000004,-0.02650492103456168,-0.0
0.04710000000000003,-0.027322804608224605,-0.0
0.04720000000000002,-0.02726176852063782,-0.0
0.04730000000000001,-0.028299382009613197,-0.0
0.0474,-0.025986114290074004,-0.0
0.04749999999999999,-0.027328908216983284,-0.0
0.047599999999999976,-0.02793316548409246,-0.0
0.047700000000000076,-0.02771343556878003,-0.0
0.047800000000000065,-0.026858930342565035,-0.0
0.047900000000000054,-0.027658503089951925,-0.0
0.04800000000000004,-0.027481498435950248,-0.0
0.04810000000000003,-0.027969787136644532,-0.0
0.04820000000000002,-0.027127489127946894,-0.0
0.04830000000000001,-0.027664606698710605,-0.0
0.0484,-0.027957579919127173,-0.0
0.04849999999999999,-0.027481498435950248,-0.0
0.04859999999999998,-0.028213931486991695,-0.0
0.04870000000000008,-0.027676813916227963,-0.0
0.048800000000000066,-0.027292286564431213,-0.0
0.048900000000000055,-0.028012512397955283,-0.0
0.049000000000000044,-0.02696269169146257,-0.0
0.04910000000000003,-0.02764629587243457,-0.0
0.04920000000000002,-0.027695124742503997,-0.0
0.04930000000000001,-0.02828107118333716,-0.0
0.0494,-0.027957579919127173,-0.0
0.04949999999999999,-0.027280079346913857,-0.0
0.04959999999999998,-0.02815289539940491,-0.0
0.04970000000000008,-0.028128480964370196,-0.0
0.049800000000000066,-0.02740215152208743,-0.0
0.049900000000000055,-0.02718852521553368,-0.0
0.050000000000000044,-0.02827496757457848,-0.0
0.05010000000000003,-0.028134584573128875,-0.0
0.05020000000000002,-0.02725566491187914,-0.0
0.05030000000000001,-0.028030823224231317,-0.0
0.0504,-0.028470283054856195,-0.0
0.05049999999999999,-0.027994201571679245,-0.0
0.05059999999999998,-0.027670710307469284,-0.0
0.05070000000000008,-0.027560845349813068,-0.0
0.05080000000000007,-0.02794537270160982,-0.0
0.050900000000000056,-0.027585259784847785,-0.0
0.051000000000000045,-0.02781109330891889,-0.0
0.051100000000000034,-0.02738384069581139,-0.0
0.05120000000000002,-0.027499809262226282,-0.0
0.05130000000000001,-0.028250553139543767,-0.0
0.0514,-0.027627985046158533,-0.0
0.05149999999999999,-0.0270969710841535,-0.0
0.05159999999999998,-0.027701228351262677,-0.0
0.05170000000000008,-0.02828107118333716,-0.0
0.05180000000000007,-0.02759136339360646,-0.0
0.05190000000000006,-0.026773479819943536,-0.0
0.052000000000000046,-0.028256656748302446,-0.0
0.052100000000000035,-0.028146791790646233,-0.0
0.052200000000000024,-0.026828412298771642,-0.0
0.05230000000000001,-0.02781109330891889,-0.0
0.0524,-0.027823300526436247,-0.0
0.05249999999999999,-0.02771953917753871,-0.0
0.05259999999999998,-0.027566948958571747,-0.0
0.05270000000000008,-0.027438773174639497,-0.0
0.05280000000000007,-0.027994201571679245,-0.0
0.05290000000000006,-0.027420462348363463,-0.0
0.05300000000000005,-0.027341115434500643,-0.0
0.053100000000000036,-0.027829404135194927,-0.0
0.053200000000000025,-0.02773785000381475,-0.0
0.053300000000000014,-0.02841535057602809,-0.0
0.0534,-0.027072556649118784,-0.0
0.05349999999999999,-0.02785992217898832,-0.0
0.05359999999999998,-0.028250553139543767,-0.0
0.05370000000000008,-0.029044022278171978,-0.0
0.05380000000000007,-0.02750591287098496,-0.0
0.05390000000000006,-0.027798886091401534,-0.0
0.05400000000000005,-0.027914854657816426,-0.0
0.05410000000000004,-0.028128480964370196,-0.0
0.054200000000000026,-0.028360418097199983,-0.0
0.054300000000000015,-0.02827496757457848,-0.0
0.054400000000000004,-0.0285252155336843,-0.0
0.05449999999999999,-0.028854810406652942,-0.0
0.05459999999999998,-0.027670710307469284,-0.0
0.05470000000000008,-0.027823300526436247,-0.0
0.05480000000000007,-0.028677805752651265,-0.0
0.05490000000000006,-0.028293278400854518,-0.0
0.05500000000000005,-0.028213931486991695,-0.0
0.05510000000000004,-0.028476386663614874,-0.0
0.05520000000000003,-0.02844586861982148,-0.0
0.055300000000000016,-0.028769359884031443,-0.0
0.055400000000000005,-0.02806744487678339,-0.0
0.055499999999999994,-0.02840924696726941,-0.0
0.05559999999999998,-0.028513008316166946,-0.0
0.05569999999999997,-0.02853131914244298,-0.0
0.05580000000000007,-0.028213931486991695,-0.0
0.05590000000000006,-0.028305485618371873,-0.0
0.05600000000000005,-0.028378728923476017,-0.0
0.05610000000000004,-0.028775463492790122,-0.0
0.05620000000000003,-0.02773785000381475,-0.0
0.05630000000000002,-0.028336003662165266,-0.0
0.056400000000000006,-0.02806134126802471,-0.0
0.056499999999999995,-0.02919661249713894,-0.0
0.056599999999999984,-0.028000305180437925,-0.0
0.05669999999999997,-0.028079652094300744,-0.0
0.05680000000000007,-0.02886091401541162,-0.0
0.05690000000000006,-0.028976882581826513,-0.0
0.05700000000000005,-0.02751812008850232,-0.0
0.05710000000000004,-0.02794537270160982,-0.0
0.05720000000000003,-0.02840924696726941,-0.0
0.05730000000000002,-0.028690012970168623,-0.0
0.05740000000000001,-0.02785381857022964,-0.0
0.057499999999999996,-0.028091859311818103,-0.0
0.057599999999999985,-0.028482490272373553,-0.0
0.057699999999999974,-0.028757152666514088,-0.0
0.057800000000000074,-0.02737773708705271,-0.0
0.05790000000000006,-0.028165102616922268,-0.0
0.05800000000000005,-0.028140688181887554,-0.0
0.05810000000000004,-0.028342107270923945,-0.0
0.05820000000000003,-0.028110170138094137,-0.0
