,Time (s),Voltage (V),Current (pA/pF)
409163,0.0,-0.07506218051422904,0.7403571779417419
409164,0.00010000000000331966,-0.07500572213321127,0.7484620154502637
409165,0.00019999999999953388,-0.07497978179598688,0.7501344837274908
409166,0.00030000000000285354,-0.07466849774929428,0.7817769630406969
409167,0.00039999999999906777,-0.0748027771419852,0.7626055290721492
409168,0.0005000000000023874,-0.07483024338139926,0.7619991667109529
409169,0.0006000000000057071,-0.07452811474784467,0.7941037549973748
409170,0.0007000000000019213,-0.07474631876096742,0.7656911264952434
409171,0.000800000000005241,-0.07483176928358892,0.7604906008867658
409172,0.0009000000000014552,-0.07491264209964142,0.7532677870078532
409173,0.0010000000000047748,-0.07508049134050508,0.7373107978886368
409174,0.001100000000000989,-0.07505912870984971,0.7428194860736369
409175,0.0012000000000043087,-0.07477225909819181,0.7721273152181455
409176,0.001300000000000523,-0.07441214618142977,0.804934578798212
409177,0.0014000000000038426,-0.0746120393682765,0.7772508481077879
409178,0.0015000000000000568,-0.07465018692301824,0.7771317387939718
409179,0.0016000000000033765,-0.07470359349965668,0.77229031702742
409180,0.0016999999999995907,-0.07517814908064394,0.7238043021877132
409181,0.0018000000000029104,-0.07514610513466087,0.7358191648422375
409182,0.0018999999999991246,-0.07497978179598688,0.7524430359856483
409183,0.0020000000000024443,-0.07498283360036623,0.7491314364674342
409184,0.002100000000005764,-0.07481651026169223,0.7665539105775289
409185,0.002200000000001978,-0.07472495613031206,0.7732029397444781
409186,0.002300000000005298,-0.0746623941405356,0.7777452143904865
409187,0.002400000000001512,-0.07481498435950257,0.7611216723761238
409188,0.0025000000000048317,-0.0749935149156939,0.7447436680873022
409189,0.002600000000001046,-0.07487907225146868,0.7602561777131651
409190,0.0027000000000043656,-0.07508201724269475,0.7372175700443366
409191,0.00280000000000058,-0.07517662317845426,0.7308115024873415
409192,0.0029000000000038995,-0.07489280537117571,0.7624954207640721
409193,0.0030000000000001137,-0.0751949340047303,0.7254738775311912
409194,0.0031000000000034333,-0.07522087434195468,0.7285220162391428
409195,0.0031999999999996476,-0.07506523231860839,0.7450583805992059
409196,0.0033000000000029672,-0.07509727626459144,0.739004938715266
409197,0.0033999999999991815,-0.0752300297550927,0.7257435682321682
409198,0.003500000000002501,-0.07528343633173114,0.7224619843094137
409199,0.0036000000000058208,-0.07527275501640344,0.7244656886412568
409200,0.003700000000002035,-0.07541466392004273,0.7093471498417522
409201,0.0038000000000053547,-0.07532158388647288,0.7214276377579827
409202,0.003900000000001569,-0.07528191042954147,0.7239876728407506
409203,0.0040000000000048885,-0.0753002212558175,0.7214241542060744
409204,0.004100000000001103,-0.0753002212558175,0.7217157688394811
409205,0.004200000000004422,-0.07512321660181583,0.7403930371806946
409206,0.004300000000000637,-0.07508354314488441,0.7412615483726352
409207,0.004400000000003956,-0.07510337987335013,0.738545599574628
409208,0.0045000000000001705,-0.07503776607919432,0.7457876355262791
409209,0.00460000000000349,-0.07503624017700466,0.7447418425006084
409210,0.004699999999999704,-0.07508354314488441,0.73983662330228
409211,0.004800000000003024,-0.07505149919890136,0.7439448639414257
409212,0.004899999999999238,-0.07484855420767529,0.7647881969197293
409213,0.005000000000002558,-0.07513237201495385,0.7317374341144895
409214,0.005099999999998772,-0.07528801403830014,0.7203393514136467
409215,0.005200000000002092,-0.07540856031128405,0.7101826796784444
409216,0.0053000000000054115,-0.07547417410543984,0.7053964119772494
409217,0.005400000000001626,-0.07533379110399024,0.7210124015861774
409218,0.005500000000004945,-0.07508812085145343,0.7444281497837527
409219,0.00560000000000116,-0.07484245059891662,0.7659535048197541
409220,0.005700000000004479,-0.07483787289234761,0.7620362963443315
409221,0.0058000000000006935,-0.07489738307774473,0.7557923999377976
409222,0.005900000000004013,-0.07477378500038148,0.7698818139111543
409223,0.006000000000000227,-0.07489585717555505,0.7551595181837958
409224,0.006100000000003547,-0.07489433127336538,0.7575388813320236
409225,0.006199999999999761,-0.07478141451132983,0.7691945858043987
409226,0.006300000000003081,-0.07513237201495385,0.7304573373870175
409227,0.006399999999999295,-0.07523155565728237,0.7259473380123838
409228,0.006500000000002615,-0.07527122911421379,0.7234921821098786
409229,0.006599999999998829,-0.07511253528648815,0.7406995254752654
409230,0.006700000000002149,-0.074868390936141,0.7629780740004827
409231,0.006800000000005468,-0.07481651026169223,0.76448151231099
409232,0.0069000000000016826,-0.07441519798580912,0.8060162477447955
409233,0.007000000000005002,-0.07454489967193104,0.7847941344111522
409234,0.0071000000000012164,-0.07485313191424431,0.755382322303322
409235,0.007200000000004536,-0.07499809262226292,0.7449908316525586
409236,0.00730000000000075,-0.07512626840619517,0.7342766431430006
409237,0.00740000000000407,-0.07524223697261007,0.7251148043398746
409238,0.007500000000000284,-0.07508049134050508,0.7439256979226921
409239,0.007600000000003604,-0.07487754634927901,0.7627689346449632
409240,0.007699999999999818,-0.07509575036240176,0.735819007849541
409241,0.007800000000003138,-0.075043869687953,0.7450918843976075
409242,0.007899999999999352,-0.07495689326314184,0.7532578990724561
409243,0.008000000000002672,-0.07501945525291828,0.7453200206426381
409244,0.008099999999998886,-0.0750286106660563,0.7454759978629348
409245,0.008200000000002206,-0.07513237201495385,0.7349114535440556
409246,0.008300000000005525,-0.0749935149156939,0.7514219558443842
409247,0.00840000000000174,-0.07491111619745175,0.7575108434506076
409248,0.008500000000005059,-0.07496452277409019,0.7504247644142253
409249,0.008600000000001273,-0.07471580071717404,0.7771722687171921
409250,0.008700000000004593,-0.07486991683833066,0.7563722811537469
409251,0.008800000000000807,-0.07507286182955673,0.738044873412916
409252,0.008900000000004127,-0.07496147096971084,0.753435244646635
409253,0.009000000000000341,-0.07504386968795301,0.7428007565415852
409254,0.00910000000000366,-0.07511711299305715,0.7367526118789783
409255,0.009199999999999875,-0.07509117265583277,0.7405587870120861
409256,0.009300000000003195,-0.07493247882810712,0.7570255051947887
409257,0.009399999999999409,-0.07496147096971084,0.7510443121515575
409258,0.009500000000002728,-0.0749889372091249,0.7487033169866342
409259,0.009599999999998943,-0.0748836499580377,0.7601285374365048
409260,0.009700000000002262,-0.07497062638284886,0.7488741511501417
409261,0.009800000000005582,-0.07523155565728237,0.7238977688039737
409262,0.009900000000001796,-0.07508812085145342,0.7435714855222965
409263,0.010000000000005116,-0.0749584191653315,0.7546094942220714
409264,0.01010000000000133,-0.07517204547188525,0.7297927533543609
409265,0.01020000000000465,-0.0749385824368658,0.757494391191045
409266,0.010300000000000864,-0.07491111619745175,0.7561133345984741
409267,0.010400000000004184,-0.07499809262226292,0.7466691731144828
409268,0.010500000000000398,-0.0748134584573129,0.7676148283408121
409269,0.010600000000003718,-0.07477988860914016,0.7677159498726236
409270,0.010699999999999932,-0.07491111619745175,0.7534379905318422
409271,0.010800000000003251,-0.07510490577553978,0.7354634927126601
409272,0.010899999999999466,-0.07495994506752118,0.7545718273941799
409273,0.011000000000002785,-0.07471427481498435,0.7765767236866296
