,Time (s),Voltage (V),Current (pA/pF)
27924,-0.14949999999999974,-0.0512291142137789,0.0
27925,-0.14939999999999998,-0.05142595559624628,0.0
27926,-0.14929999999999977,-0.05142290379186694,0.0
27927,-0.1492,-0.05136339360646982,0.0
27928,-0.1490999999999998,-0.051013962005035475,0.0
27929,-0.14900000000000002,-0.05107652399481193,0.0
27930,-0.1488999999999998,-0.051055161364156554,0.0
27931,-0.14880000000000004,-0.051003280689707796,0.0
27932,-0.14869999999999983,-0.0513191424429694,0.0
27933,-0.14859999999999962,-0.051123826962691694,0.0
27934,-0.14849999999999985,-0.05095902952620737,0.0
27935,-0.14839999999999964,-0.051068894483863585,0.0
27936,-0.14829999999999988,-0.05096665903715572,0.0
27937,-0.14819999999999967,-0.051128404669260705,0.0
27938,-0.1480999999999999,-0.05109178301670863,0.0
27939,-0.1479999999999997,-0.05097886625467308,0.0
27940,-0.14789999999999992,-0.05121995880064088,0.0
27941,-0.1477999999999997,-0.05089494163424125,0.0
27942,-0.14769999999999994,-0.05087815671015488,0.0
27943,-0.14759999999999973,-0.05100328068970779,0.0
27944,-0.14749999999999996,-0.05073167009994659,0.0
27945,-0.14739999999999975,-0.050960555428397045,0.0
27946,-0.1473,-0.05105058365758755,0.0
27947,-0.14719999999999978,-0.05101243610284581,0.0
27948,-0.1471,-0.05100328068970779,0.0
27949,-0.1469999999999998,-0.05098191805905241,0.0
27950,-0.14690000000000003,-0.051047531853208206,0.0
27951,-0.14679999999999982,-0.050960555428397045,0.0
27952,-0.1466999999999996,-0.05087357900358587,0.0
27953,-0.14659999999999984,-0.05090409704737926,0.0
27954,-0.14649999999999963,-0.05093614099336233,0.0
27955,-0.14639999999999986,-0.050833905546654456,0.0
27956,-0.14629999999999965,-0.050879682612344546,0.0
27957,-0.14619999999999989,-0.05081406881818876,0.0
27958,-0.14609999999999967,-0.05061722743572137,0.0
27959,-0.1459999999999999,-0.0507560845349813,0.0
27960,-0.1458999999999997,-0.05092240787365529,0.0
27961,-0.14579999999999993,-0.05071641107804989,0.0
27962,-0.14569999999999972,-0.050724040588998244,0.0
27963,-0.14559999999999995,-0.05086594949263752,0.0
27964,-0.14549999999999974,-0.05078965438315404,0.0
27965,-0.14539999999999997,-0.050893415732051576,0.0
27966,-0.14529999999999976,-0.05096665903715572,0.0
27967,-0.1452,-0.05079880979629206,0.0
27968,-0.14509999999999978,-0.05060196841382467,0.0
27969,-0.14500000000000002,-0.05069352254520485,0.0
27970,-0.1448999999999998,-0.05054703593499656,0.0
27971,-0.14480000000000004,-0.05056992446784161,0.0
27972,-0.14469999999999983,-0.05078965438315404,0.0
27973,-0.14459999999999962,-0.050870527199206525,0.0
27974,-0.14449999999999985,-0.05079423208972305,0.0
27975,-0.14439999999999964,-0.05071030746929122,0.0
27976,-0.14429999999999987,-0.05072709239337758,0.0
27977,-0.14419999999999966,-0.05071488517586022,0.0
27978,-0.1440999999999999,-0.0508064393072404,0.0
27979,-0.14399999999999968,-0.051113145647363994,0.0
27980,-0.14389999999999992,-0.0510780498970016,0.0
27981,-0.1437999999999997,-0.050803387502861064,0.0
27982,-0.14369999999999994,-0.05091325246051728,0.0
27983,-0.14359999999999973,-0.05076829175249867,0.0
27984,-0.14349999999999996,-0.05079270618753338,0.0
27985,-0.14339999999999975,-0.050968184939345386,0.0
27986,-0.14329999999999998,-0.05100480659189746,0.0
27987,-0.14319999999999977,-0.05100633249408713,0.0
27988,-0.1431,-0.05091020065613794,0.0
27989,-0.1429999999999998,-0.0510429541466392,0.0
27990,-0.14290000000000003,-0.05089646753643091,0.0
27991,-0.14279999999999982,-0.05059739070725566,0.0
27992,-0.1426999999999996,-0.05086442359044785,0.0
27993,-0.14259999999999984,-0.050783550774395364,0.0
27994,-0.14249999999999963,-0.050753032730601964,0.0
27995,-0.14239999999999986,-0.0508369573510338,0.0
27996,-0.14229999999999965,-0.050862897688258184,0.0
27997,-0.14219999999999988,-0.05101548790722515,0.0
27998,-0.14209999999999967,-0.051110093842984664,0.0
27999,-0.1419999999999999,-0.051329823758297095,0.0
28000,-0.1418999999999997,-0.05120775158312352,0.0
28001,-0.14179999999999993,-0.05098344396124209,0.0
28002,-0.14169999999999972,-0.05090104524299992,0.0
28003,-0.14159999999999995,-0.05071335927367056,0.0
28004,-0.14149999999999974,-0.05054703593499656,0.0
28005,-0.14139999999999997,-0.05065537499046311,0.0
28006,-0.14129999999999976,-0.050691996643015186,0.0
28007,-0.1412,-0.050720988784618906,0.0
28008,-0.14109999999999978,-0.050795757991912716,0.0
28009,-0.14100000000000001,-0.050724040588998244,0.0
28010,-0.1408999999999998,-0.050708781567101555,0.0
28011,-0.14080000000000004,-0.050371557183184555,0.0
28012,-0.14069999999999983,-0.05047379262989242,0.0
28013,-0.14059999999999961,-0.050527199206530864,0.0
28014,-0.14049999999999985,-0.050246433203631646,0.0
28015,-0.14039999999999964,-0.05038681620508126,0.0
28016,-0.14029999999999987,-0.050188448920424206,0.0
28017,-0.14019999999999966,-0.04995345998321507,0.0
28018,-0.1400999999999999,-0.05015945677882048,0.0
28019,-0.13999999999999968,-0.050313572899977115,0.0
28020,-0.1398999999999999,-0.0505455100328069,0.0
28021,-0.1397999999999997,-0.050701152056153206,0.0
28022,-0.13969999999999994,-0.05073167009994659,0.0
28023,-0.13959999999999972,-0.05065690089265278,0.0
28024,-0.13949999999999996,-0.0504448004882887,0.0
28025,-0.13939999999999975,-0.05033646143282215,0.0
28026,-0.13929999999999998,-0.05043106736858167,0.0
28027,-0.13919999999999977,-0.05054856183718623,0.0
28028,-0.1391,-0.05049668116273747,0.0
28029,-0.1389999999999998,-0.050695048447394524,0.0
28030,-0.13890000000000002,-0.05070267795834287,0.0
28031,-0.1387999999999998,-0.05056229495689326,0.0
28032,-0.13870000000000005,-0.05069199664301518,0.0
28033,-0.13859999999999983,-0.05018081940947586,0.0
28034,-0.13849999999999962,-0.05006027313649195,0.0
28035,-0.13839999999999986,-0.05015640497444114,0.0
28036,-0.13829999999999965,-0.04999008163576715,0.0
28037,-0.13819999999999988,-0.05051651789120318,0.0
28038,-0.13809999999999967,-0.050539406424048215,0.0
28039,-0.1379999999999999,-0.05043869687953002,0.0
28040,-0.1378999999999997,-0.05040512703135729,0.0
28041,-0.13779999999999992,-0.050075532158388655,0.0
28042,-0.1376999999999997,-0.05005874723430228,0.0
28043,-0.13759999999999994,-0.05012588693064775,0.0
28044,-0.13749999999999973,-0.05013046463721676,0.0
28045,-0.13739999999999997,-0.0503395132372015,0.0
28046,-0.13729999999999976,-0.05038681620508126,0.0
28047,-0.1372,-0.05048752574959946,0.0
28048,-0.13709999999999978,-0.05034256504158084,0.0
28049,-0.137,-0.050424963759823,0.0
28050,-0.1368999999999998,-0.05056687266346227,0.0
28051,-0.13680000000000003,-0.05026016632333868,0.0
28052,-0.13669999999999982,-0.05034103913939117,0.0
28053,-0.1365999999999996,-0.05014877546349279,0.0
28054,-0.13649999999999984,-0.04986495765621424,0.0
28055,-0.13639999999999963,-0.049927519645990695,0.0
28056,-0.13629999999999987,-0.04995345998321508,0.0
28057,-0.13619999999999965,-0.04997482261387045,0.0
28058,-0.1360999999999999,-0.04985427634088656,0.0
28059,-0.13599999999999968,-0.04987258716716259,0.0
28060,-0.1358999999999999,-0.04985885404745557,0.0
28061,-0.1357999999999997,-0.04968184939345388,0.0
28062,-0.13569999999999993,-0.04988326848249028,0.0
28063,-0.13559999999999972,-0.049922941939421685,0.0
28064,-0.13549999999999995,-0.04981307698176547,0.0
28065,-0.13539999999999974,-0.04978561074235141,0.0
28066,-0.13529999999999998,-0.04956130312046998,0.0
28067,-0.13519999999999976,-0.049483482108796835,0.0
28068,-0.1351,-0.049239337758449686,0.0
28069,-0.1349999999999998,-0.049373617151140615,0.0
28070,-0.13490000000000002,-0.0495902952620737,0.0
28071,-0.1347999999999998,-0.04936293583581293,0.0
28072,-0.13470000000000004,-0.04960250247959106,0.0
28073,-0.13459999999999983,-0.04963149462119479,0.0
28074,-0.13449999999999962,-0.04931258106355384,0.0
28075,-0.13439999999999985,-0.049634546425574126,0.0
28076,-0.13429999999999964,-0.04963607232776379,0.0
28077,-0.13419999999999987,-0.0496208133058671,0.0
28078,-0.13409999999999966,-0.04977492942702373,0.0
28079,-0.1339999999999999,-0.04971999694819562,0.0
28080,-0.13389999999999969,-0.04982070649271382,0.0
28081,-0.13379999999999992,-0.04967879758907454,0.0
28082,-0.1336999999999997,-0.04982833600366217,0.0
28083,-0.13359999999999994,-0.04999313344014649,0.0
28084,-0.13349999999999973,-0.04985427634088655,0.0
28085,-0.13339999999999996,-0.050069428549629966,0.0
28086,-0.13329999999999975,-0.05005569542992294,0.0
28087,-0.13319999999999999,-0.049654383154039826,0.0
28088,-0.13309999999999977,-0.04956435492484932,0.0
28089,-0.133,-0.04961470969710842,0.0
28090,-0.1328999999999998,-0.04954299229419394,0.0
28091,-0.13280000000000003,-0.04980697337300679,0.0
28092,-0.13269999999999982,-0.04993362325474937,0.0
28093,-0.1325999999999996,-0.0497917143511101,0.0
28094,-0.13249999999999984,-0.04978103303578241,0.0
28095,-0.13239999999999963,-0.0497261005569543,0.0
28096,-0.13229999999999986,-0.04983291371023118,0.0
28097,-0.13219999999999965,-0.04940871290150302,0.0
28098,-0.13209999999999988,-0.04928358892195011,0.0
28099,-0.13199999999999967,-0.04938277256427863,0.0
28100,-0.1318999999999999,-0.04926222629129474,0.0
28101,-0.1317999999999997,-0.04954909590295263,0.0
28102,-0.13169999999999993,-0.04963607232776379,0.0
28103,-0.13159999999999972,-0.0495902952620737,0.0
28104,-0.13149999999999995,-0.049587243457694365,0.0
28105,-0.13139999999999974,-0.04945143816281376,0.0
28106,-0.13129999999999997,-0.04946517128252079,0.0
28107,-0.13119999999999976,-0.04943770504310674,0.0
28108,-0.1311,-0.04936293583581293,0.0
28109,-0.13099999999999978,-0.04951552605477989,0.0
28110,-0.13090000000000002,-0.049361409933623264,0.0
28111,-0.1307999999999998,-0.04917524986648357,0.0
28112,-0.13070000000000004,-0.04920424200808729,0.0
28113,-0.13059999999999983,-0.04915541313801786,0.0
28114,-0.13049999999999962,-0.04917982757305257,0.0
28115,-0.13039999999999985,-0.0492591744869154,0.0
28116,-0.13029999999999964,-0.04945906767376212,0.0
28117,-0.13019999999999987,-0.04959487296864271,0.0
28118,-0.13009999999999966,-0.04953078507667659,0.0
28119,-0.1299999999999999,-0.04952315556572824,0.0
28120,-0.12989999999999968,-0.049364461738002595,0.0
28121,-0.12979999999999992,-0.04910505836575876,0.0
28122,-0.1296999999999997,-0.049205767910276955,0.0
28123,-0.12959999999999994,-0.04929274433508813,0.0
28124,-0.12949999999999973,-0.04926832990005341,0.0
28125,-0.12939999999999996,-0.04931715877012284,0.0
28126,-0.12929999999999975,-0.04944838635843443,0.0
28127,-0.12919999999999998,-0.049489585717555504,0.0
28128,-0.12909999999999977,-0.049541466392004276,0.0
28129,-0.129,-0.0497261005569543,0.0
28130,-0.1288999999999998,-0.04964370183871214,0.0
28131,-0.12880000000000003,-0.04946364538033112,0.0
28132,-0.12869999999999981,-0.04951400015259022,0.0
28133,-0.1285999999999996,-0.049604028381780726,0.0
28134,-0.12849999999999984,-0.04948348210879683,0.0
28135,-0.12839999999999963,-0.04955214770733196,0.0
28136,-0.12829999999999986,-0.04948805981536584,0.0
28137,-0.12819999999999965,-0.049311055161364165,0.0
28138,-0.12809999999999988,-0.04923170824750134,0.0
28139,-0.12799999999999967,-0.04931715877012285,0.0
28140,-0.1278999999999999,-0.049359884031433585,0.0
28141,-0.1277999999999997,-0.04913252460517281,0.0
28142,-0.12769999999999992,-0.04941786831464104,0.0
28143,-0.1275999999999997,-0.049555199511711306,0.0
28144,-0.12749999999999995,-0.04929579613946747,0.0
28145,-0.12739999999999974,-0.049529259174486924,0.0
28146,-0.12729999999999997,-0.049469748989089804,0.0
28147,-0.12719999999999976,-0.049330891889829864,0.0
28148,-0.1271,-0.04952315556572824,0.0
28149,-0.12699999999999978,-0.04948348210879683,0.0
28150,-0.1269,-0.04947280079346914,0.0
28151,-0.1267999999999998,-0.04920424200808729,0.0
28152,-0.12670000000000003,-0.0493644617380026,0.0
28153,-0.12659999999999982,-0.04955214770733196,0.0
28154,-0.1264999999999996,-0.04938887617303731,0.0
28155,-0.12639999999999985,-0.04966353856717785,0.0
28156,-0.12629999999999963,-0.049704737926298925,0.0
28157,-0.12619999999999987,-0.04956588082703899,0.0
28158,-0.12609999999999966,-0.04970016021972992,0.0
28159,-0.1259999999999999,-0.04966506446936752,0.0
28160,-0.12589999999999968,-0.04936293583581293,0.0
28161,-0.1257999999999999,-0.049001297016861234,0.0
28162,-0.1256999999999997,-0.049076066224155036,0.0
28163,-0.12559999999999993,-0.04908522163729305,0.0
28164,-0.12549999999999972,-0.04901503013656825,0.0
28165,-0.12539999999999996,-0.04923476005188068,0.0
28166,-0.12529999999999974,-0.04917524986648357,0.0
28167,-0.12519999999999998,-0.04886549172198063,0.0
28168,-0.12509999999999977,-0.0488517586022736,0.0
28169,-0.125,-0.048874647135118646,0.0
28170,-0.12489999999999979,-0.04883039597161822,0.0
28171,-0.12480000000000002,-0.049013504234378585,0.0
28172,-0.12469999999999981,-0.049205767910276955,0.0
28173,-0.12460000000000004,-0.049260700389105065,0.0
28174,-0.12449999999999983,-0.04914930952925918,0.0
28175,-0.12439999999999962,-0.04908674753948272,0.0
28176,-0.12429999999999986,-0.048953994048981465,0.0
28177,-0.12419999999999964,-0.048879224841687656,0.0
28178,-0.12409999999999988,-0.04879682612344549,0.0
28179,-0.12399999999999967,-0.0488670176241703,0.0
28180,-0.1238999999999999,-0.0489524681467918,0.0
28181,-0.12379999999999969,-0.04886243991760129,0.0
28182,-0.12369999999999992,-0.04914625772487984,0.0
28183,-0.12359999999999971,-0.049008926527809575,0.0
28184,-0.12349999999999994,-0.04863050278477151,0.0
28185,-0.12339999999999973,-0.048883802548256666,0.0
28186,-0.12329999999999997,-0.04873884184023805,0.0
28187,-0.12319999999999975,-0.048719005111772344,0.0
28188,-0.12309999999999999,-0.048795300221255826,0.0
28189,-0.12299999999999978,-0.04880140383001451,0.0
28190,-0.12290000000000001,-0.04883802548256658,0.0
28191,-0.1227999999999998,-0.04878614480811781,0.0
28192,-0.12270000000000003,-0.0489021133745327,0.0
28193,-0.12259999999999982,-0.049004348821240565,0.0
28194,-0.12249999999999961,-0.0489570458533608,0.0
28195,-0.12239999999999984,-0.04892652780956741,0.0
28196,-0.12229999999999963,-0.049042496375982306,0.0
28197,-0.12219999999999986,-0.04875410086213475,0.0
28198,-0.12209999999999965,-0.048664072632944234,0.0
28199,-0.12199999999999989,-0.048891432059205014,0.0
28200,-0.12189999999999968,-0.0488517586022736,0.0
28201,-0.12179999999999991,-0.04904859998474098,0.0
28202,-0.1216999999999997,-0.049024185549706265,0.0
28203,-0.12159999999999993,-0.049033340962844285,0.0
28204,-0.12149999999999972,-0.048882276646066994,0.0
28205,-0.12139999999999995,-0.048632028686961176,0.0
28206,-0.12129999999999974,-0.04882276646066988,0.0
28207,-0.12119999999999997,-0.0488319218738079,0.0
28208,-0.12109999999999976,-0.0488715953307393,0.0
28209,-0.121,-0.04919050888838026,0.0
28210,-0.12089999999999979,-0.049153887235828184,0.0
28211,-0.12080000000000002,-0.049033340962844285,0.0
28212,-0.12069999999999981,-0.04893110551613642,0.0
28213,-0.12060000000000004,-0.04888990615701534,0.0
28214,-0.12049999999999983,-0.04888075074387732,0.0
28215,-0.12039999999999962,-0.04891889829861906,0.0
28216,-0.12029999999999985,-0.04923170824750134,0.0
28217,-0.12019999999999964,-0.049042496375982306,0.0
28218,-0.12009999999999987,-0.04880140383001451,0.0
28219,-0.11999999999999966,-0.0489021133745327,0.0
28220,-0.1198999999999999,-0.04884565499351492,0.0
28221,-0.11979999999999968,-0.0488014038300145,0.0
28222,-0.11969999999999992,-0.04893568322270543,0.0
28223,-0.1195999999999997,-0.04882887006942855,0.0
28224,-0.11949999999999994,-0.04842298008697643,0.0
28225,-0.11939999999999973,-0.048126955062180524,0.0
28226,-0.11929999999999996,-0.048094911116197465,0.0
28227,-0.11919999999999975,-0.04805523765926605,0.0
28228,-0.11909999999999998,-0.04840924696726941,0.0
28229,-0.11899999999999977,-0.048711375600824,0.0
28230,-0.1189,-0.04870527199206531,0.0
28231,-0.1187999999999998,-0.0485603112840467,0.0
28232,-0.11870000000000003,-0.04856946669718472,0.0
28233,-0.11859999999999982,-0.04863965819790952,0.0
28234,-0.1184999999999996,-0.04841992828259709,0.0
28235,-0.11839999999999984,-0.048441290913252465,0.0
28236,-0.11829999999999963,-0.048566414892805373,0.0
28237,-0.11819999999999986,-0.048511482413977264,0.0
28238,-0.11809999999999965,-0.04857862211032274,0.0
28239,-0.11799999999999988,-0.0487312123292897,0.0
28240,-0.11789999999999967,-0.048580148012512404,0.0
28241,-0.1177999999999999,-0.048381780727855345,0.0
28242,-0.1176999999999997,-0.048604562447547114,0.0
28243,-0.11759999999999993,-0.04863965819790952,0.0
28244,-0.11749999999999972,-0.04851606012054628,0.0
28245,-0.11739999999999995,-0.04869306477454796,0.0
28246,-0.11729999999999974,-0.048577096208133067,0.0
28247,-0.11719999999999997,-0.04851606012054628,0.0
28248,-0.11709999999999976,-0.04859693293659877,0.0
28249,-0.11699999999999999,-0.0484397650110628,0.0
28250,-0.11689999999999978,-0.04851606012054628,0.0
28251,-0.11680000000000001,-0.048342107270923945,0.0
28252,-0.1166999999999998,-0.048482490272373543,0.0
28253,-0.11660000000000004,-0.04858777752346076,0.0
28254,-0.11649999999999983,-0.04830701152056154,0.0
28255,-0.11639999999999961,-0.0486106660563058,0.0
28256,-0.11629999999999985,-0.04858625162127109,0.0
28257,-0.11619999999999964,-0.04851300831616694,0.0
28258,-0.11609999999999987,-0.04886396581979096,0.0
28259,-0.11599999999999966,-0.048802929732204174,0.0
28260,-0.11589999999999989,-0.04865796902418556,0.0
28261,-0.11579999999999968,-0.048580148012512404,0.0
28262,-0.11569999999999991,-0.04845807583733883,0.0
28263,-0.1155999999999997,-0.0484443427176318,0.0
28264,-0.11549999999999994,-0.048509956511787605,0.0
28265,-0.11539999999999973,-0.04859082932784009,0.0
28266,-0.11529999999999996,-0.04861524376287481,0.0
28267,-0.11519999999999975,-0.048471808957045864,0.0
28268,-0.11509999999999998,-0.04840619516289007,0.0
28269,-0.11499999999999977,-0.048369573510338,0.0
28270,-0.1149,-0.048296330205233856,0.0
28271,-0.11479999999999979,-0.04815289539940491,0.0
28272,-0.11470000000000002,-0.048094911116197465,0.0
28273,-0.11459999999999981,-0.04811474784466317,0.0
28274,-0.1144999999999996,-0.04808575570305944,0.0
28275,-0.11439999999999984,-0.04818493934538797,0.0
28276,-0.11429999999999962,-0.04819256885633632,0.0
28277,-0.11419999999999986,-0.0480476081483177,0.0
28278,-0.11409999999999965,-0.04799114976729992,0.0
28279,-0.11399999999999988,-0.04814984359502557,0.0
28280,-0.11389999999999967,-0.04815136949721524,0.0
28281,-0.1137999999999999,-0.048287174792095836,0.0
28282,-0.11369999999999969,-0.04825207904173344,0.0
28283,-0.11359999999999992,-0.04807965209430077,0.0
28284,-0.11349999999999971,-0.0481635767147326,0.0
28285,-0.11339999999999995,-0.04798657206073092,0.0
28286,-0.11329999999999973,-0.048160524910353254,0.0
28287,-0.11319999999999997,-0.04833600366216526,0.0
28288,-0.11309999999999976,-0.0483039597161822,0.0
28289,-0.11299999999999999,-0.04830243381399253,0.0
28290,-0.11289999999999978,-0.04832990005340659,0.0
28291,-0.11280000000000001,-0.047956054016937526,0.0
28292,-0.1126999999999998,-0.04778973067826354,0.0
28293,-0.11260000000000003,-0.047913328755626775,0.0
28294,-0.11249999999999982,-0.04785992217898834,0.0
28295,-0.11239999999999961,-0.047846189059281306,0.0
28296,-0.11229999999999984,-0.047832455939574275,0.0
28297,-0.11219999999999963,-0.0479972533760586,0.0
28298,-0.11209999999999987,-0.047786678873884186,0.0
28299,-0.11199999999999966,-0.04801556420233464,0.0
28300,-0.11189999999999989,-0.04795757991912719,0.0
28301,-0.11179999999999968,-0.04767681391622798,0.0
28302,-0.11169999999999991,-0.047779049362935845,0.0
28303,-0.1115999999999997,-0.04794995040817884,0.0
28304,-0.11149999999999993,-0.04798657206073092,0.0
28305,-0.11139999999999972,-0.048157473105973916,0.0
28306,-0.11129999999999995,-0.04827191577019914,0.0
28307,-0.11119999999999974,-0.04810101472495614,0.0
28308,-0.11109999999999998,-0.047985046158541246,0.0
28309,-0.11099999999999977,-0.0480476081483177,0.0
28310,-0.1109,-0.04804455634393836,0.0
28311,-0.11079999999999979,-0.048001831082627615,0.0
28312,-0.11070000000000002,-0.048296330205233856,0.0
28313,-0.11059999999999981,-0.048169680323491275,0.0
28314,-0.11050000000000004,-0.04798657206073092,0.0
28315,-0.11039999999999983,-0.04807049668116275,0.0
28316,-0.11029999999999962,-0.0480781261921111,0.0
28317,-0.11019999999999985,-0.04809491111619746,0.0
28318,-0.11009999999999964,-0.04820477607385367,0.0
28319,-0.10999999999999988,-0.048165102616922265,0.0
28320,-0.10989999999999966,-0.047980468451972236,0.0
28321,-0.1097999999999999,-0.04794537270160984,0.0
28322,-0.10969999999999969,-0.047875181200885034,0.0
28323,-0.10959999999999992,-0.047997253376058605,0.0
28324,-0.10949999999999971,-0.04778973067826354,0.0
28325,-0.10939999999999994,-0.04793774319066149,0.0
28326,-0.10929999999999973,-0.04800030518043794,0.0
28327,-0.10919999999999996,-0.047647821774624254,0.0
28328,-0.10909999999999975,-0.047815671015487914,0.0
28329,-0.10899999999999999,-0.047808041504539565,0.0
28330,-0.10889999999999977,-0.04787365529869536,0.0
28331,-0.10880000000000001,-0.04803845273517969,0.0
28332,-0.1086999999999998,-0.04811017013809416,0.0
28333,-0.10860000000000003,-0.04813763637750822,0.0
28334,-0.10849999999999982,-0.0479270618753338,0.0
28335,-0.10839999999999961,-0.04786602578774701,0.0
28336,-0.10829999999999984,-0.04773479819943542,0.0
28337,-0.10819999999999963,-0.04747539482719158,0.0
28338,-0.10809999999999986,-0.047714961470969715,0.0
28339,-0.10799999999999965,-0.047769893949797824,0.0
28340,-0.10789999999999988,-0.04768139162279699,0.0
28341,-0.10779999999999967,-0.047783627069504855,0.0
28342,-0.1076999999999999,-0.04763408865491724,0.0
28343,-0.1075999999999997,-0.04758983749141681,0.0
28344,-0.10749999999999993,-0.04740520332646678,0.0
28345,-0.10739999999999972,-0.047447928587777535,0.0
28346,-0.10729999999999995,-0.04750286106660563,0.0
28347,-0.10719999999999974,-0.047290760662241554,0.0
28348,-0.10709999999999997,-0.047428091859311815,0.0
28349,-0.10699999999999976,-0.047454032196536204,0.0
28350,-0.1069,-0.0472632944228275,0.0
28351,-0.10679999999999978,-0.04726176852063783,0.0
28352,-0.10670000000000002,-0.04730601968413825,0.0
28353,-0.1065999999999998,-0.046747539482719154,0.0
28354,-0.10650000000000004,-0.04668345159075304,0.0
28355,-0.10639999999999983,-0.046813153276874964,0.0
28356,-0.10629999999999962,-0.047048142214084085,0.0
28357,-0.10619999999999985,-0.04745403219653622,0.0
28358,-0.10609999999999964,-0.047414358739604805,0.0
