Time (s),Voltage (V),Current (pA/pF)
0.0,-0.08000000006680395,-0.21071982619247367
0.0001,-0.08000000006680395,-0.7920158984475735
0.0002,-0.08000000006680395,-6.6049766209985705
0.00030000000000000003,-0.08000000006680395,-3.233459401918993
0.0004,-0.08000000006680395,-2.4923069097937405
0.0005,-0.08000000006680395,-1.5912979977983357
0.0006000000000000001,-0.08000000006680395,-1.402376774315428
0.0007,-0.08000000006680395,-1.097196336381501
0.0008,-0.08000000006680395,-0.6321594785774209
0.0009000000000000001,-0.08000000006680395,-0.31244663883711615
0.001,-0.08000000006680395,-0.41417345148175855
0.0011,-0.08000000006680395,-0.34151144244987114
0.0012000000000000001,-0.08000000006680395,-0.32697904064349365
0.0013000000000000002,-0.08000000006680395,-0.35604384425624863
0.0014,-0.08000000006680395,-0.1671226207733412
0.0015,-0.08000000006680395,-0.3705762460626261
0.0016,-0.08000000006680395,-0.1671226207733412
0.0017000000000000001,-0.08000000006680395,-0.35604384425624863
0.0018000000000000002,-0.08000000006680395,-0.1525902189669637
0.0019,-0.08000000006680395,-0.6321594785774209
0.002,-0.08000000006680395,-0.777483496641196
0.0021000000000000003,-0.08000000006680395,-0.5449650677391561
0.0022,-0.08000000006680395,-1.068131532768746
0.0023,-0.08000000006680395,-0.7629510948348185
0.0024000000000000002,-0.08000000006680395,-1.0245343273496135
0.0025,-0.08000000006680395,-0.8065483002539511
0.0026000000000000003,-0.08000000006680395,-1.155325943607011
0.0027,-0.08000000006680395,-1.2861175598644083
0.0028,-0.08000000006680395,-1.3151823634771633
0.0029000000000000002,-0.08000000006680395,-1.2279879526388984
0.003,-0.08000000006680395,-1.5041035869600707
0.0031000000000000003,-0.08000000006680395,-1.809284024893998
0.0032,-0.08000000006680395,-1.5041035869600707
0.0033,-0.08000000006680395,-1.7511544176684881
0.0034000000000000002,-0.08000000006680395,-1.7075572122493556
0.0035,-0.08000000006680395,-1.5186359887664482
0.0036000000000000003,-0.08000000006680395,-1.954608042957773
0.0037,-0.08000000006680395,-1.9400756411513955
0.0038,-0.08000000006680395,-1.9691404447641505
0.0039000000000000003,-0.08000000006680395,-2.0563348556024157
0.004,-0.08000000006680395,-2.390580097149098
0.0041,-0.08000000006680395,-1.9691404447641505
0.004200000000000001,-0.08000000006680395,-2.158061668247058
0.0043,-0.08000000006680395,-2.187126471859813
0.0044,-0.08000000006680395,-2.3469828917299655
0.0045000000000000005,-0.08000000006680395,-2.187126471859813
0.0046,-0.08000000006680395,-2.2597884808917
0.0047,-0.08000000006680395,-2.652163329663893
0.0048000000000000004,-0.08000000006680395,-2.4051124989554755
0.0049,-0.08000000006680395,-2.3760476953427205
0.005,-0.08000000006680395,-2.6376309278575154
0.0051,-0.08000000006680395,-2.768422544114913
0.005200000000000001,-0.08000000006680395,-2.5795013206320054
0.0053,-0.08000000006680395,-2.5504365170192504
0.0054,-0.08000000006680395,-3.0300057766297077
0.0055000000000000005,-0.08000000006680395,-2.78295494592129
0.0056,-0.08000000006680395,-2.826552151340423
