Time (s),Voltage (V),Current (pA/pF)
0.0,-0.06371252002746623,-0.0
9.999999999976694e-05,-0.06214389257648585,-0.0
0.00020000000000131024,-0.06316319523918516,-0.0
0.0003000000000010772,-0.06315709163042649,-0.0
0.0004000000000008441,-0.06277866788738842,-0.0
0.0005000000000006111,-0.06388952468146791,-0.0
0.000600000000000378,-0.06334019989318684,-0.0
0.000700000000000145,-0.06276646066987106,-0.0
0.0007999999999999119,-0.06334019989318684,-0.0
0.0009000000000014552,-0.06355382619974059,-0.0
0.0010000000000012221,-0.06352941176470588,-0.0
0.001100000000000989,-0.06276646066987106,-0.0
0.001200000000000756,-0.06302281223773556,-0.0
0.001300000000000523,-0.06355992980849927,-0.0
0.00140000000000029,-0.06286411841000993,-0.0
0.0015000000000000568,-0.06260776684214542,-0.0
0.0015999999999998238,-0.06373083085374227,-0.0
0.001700000000001367,-0.06371252002746623,-0.0
0.001800000000001134,-0.06232700083924621,-0.0
0.001900000000000901,-0.06330357824063478,-0.0
0.002000000000000668,-0.06307774471656367,-0.0
0.002100000000000435,-0.06355992980849927,-0.0
0.002200000000000202,-0.062284275577935456,-0.0
0.0022999999999999687,-0.06219272144655528,-0.0
0.0023999999999997357,-0.06342565041580835,-0.0
0.002500000000001279,-0.06326085297932403,-0.0
0.002600000000001046,-0.0629556725413901,-0.0
0.002700000000000813,-0.06250400549324789,-0.0
0.00280000000000058,-0.06282139314869917,-0.0
0.0029000000000003467,-0.06299839780270085,-0.0
0.0030000000000001137,-0.06303501945525292,-0.0
0.0030999999999998806,-0.06171053635461968,-0.0
0.003200000000001424,-0.06273594262607766,-0.0
0.003300000000001191,-0.0638651102464332,-0.0
0.003400000000000958,-0.06221103227283131,-0.0
0.0035000000000007248,-0.06230258640421149,-0.0
0.0036000000000004917,-0.06359655146105135,-0.0
0.0037000000000002586,-0.06346227206836041,-0.0
0.0038000000000000256,-0.06271763179980164,-0.0
0.0038999999999997925,-0.062351415274280925,-0.0
0.004000000000001336,-0.0629800869764248,-0.0
0.004100000000001103,-0.06330968184939345,-0.0
0.00420000000000087,-0.06291294728007935,-0.0
0.004300000000000637,-0.06276646066987106,-0.0
0.004400000000000404,-0.06264438849469749,-0.0
0.0045000000000001705,-0.06317540245670253,-0.0
0.0045999999999999375,-0.06264438849469749,-0.0
0.004699999999999704,-0.06196688792248417,-0.0
0.004800000000001248,-0.06277256427862975,-0.0
0.004900000000001015,-0.06333409628442817,-0.0
0.005000000000000782,-0.062217135881589995,-0.0
0.0051000000000005485,-0.06197909514000153,-0.0
0.0052000000000003155,-0.06340123598077363,-0.0
0.005300000000000082,-0.06307164110780498,-0.0
0.005399999999999849,-0.06232700083924621,-0.0
0.005500000000001393,-0.0629556725413901,-0.0
0.00560000000000116,-0.06288853284504463,-0.0
0.0057000000000009265,-0.06264438849469749,-0.0
0.0058000000000006935,-0.06280918593118182,-0.0
0.00590000000000046,-0.06239414053559167,-0.0
0.006000000000000227,-0.0625284199282826,-0.0
0.006099999999999994,-0.06251010910200656,-0.0
0.006199999999999761,-0.06316929884794385,-0.0
0.0063000000000013046,-0.06223544670786603,-0.0
0.0064000000000010715,-0.06234531166552224,-0.0
0.0065000000000008384,-0.06277256427862975,-0.0
0.006600000000000605,-0.062137788967727176,-0.0
0.006700000000000372,-0.06234531166552224,-0.0
0.006800000000000139,-0.06307164110780498,-0.0
0.006899999999999906,-0.06315098802166781,-0.0
0.0070000000000014495,-0.06207064927138171,-0.0
0.0071000000000012164,-0.06236972610055696,-0.0
0.007200000000000983,-0.06293736171511406,-0.0
0.00730000000000075,-0.06254673075455863,-0.0
0.007400000000000517,-0.06287632562752728,-0.0
0.007500000000000284,-0.06210727092393378,-0.0
0.007600000000000051,-0.06273594262607766,-0.0
0.007699999999999818,-0.06261997405966278,-0.0
0.007800000000001361,-0.06272373540856031,-0.0
